Chapter,Article Number,Paragraph Num,Title,Content,Links,Source
5,49,13,Derogations for specific situations,The controller or processor shall document the assessment as well as the suitable safeguards referred to in the second subparagraph of paragraph 1 of this Article in the records referred to inArticle 30.,https://gdpr-info.eu/art-49-gdpr/,https://gdpr-info.eu/art-30-gdpr/
5,50,1,International cooperation for the protection of personal data,"In relation to third countries and international organisations, the Commission and supervisory authorities shall take appropriate steps to:develop international cooperation mechanisms to facilitate the effective enforcement of legislation for the protection of personal data;provide international mutual assistance in the enforcement of legislation for the protection of personal data, including through notification, complaint referral, investigative assistance and information exchange, subject to appropriate safeguards for the protection of personal data and other fundamental rights and freedoms;engage relevant stakeholders in discussion and activities aimed at furthering international cooperation in the enforcement of legislation for the protection of personal data;promote the exchange and documentation of personal data protection legislation and practice, including on jurisdictional conflicts with third countries.",https://gdpr-info.eu/art-50-gdpr/,
5,50,1.1,International cooperation for the protection of personal data,develop international cooperation mechanisms to facilitate the effective enforcement of legislation for the protection of personal data;,https://gdpr-info.eu/art-50-gdpr/,
5,50,1.2,International cooperation for the protection of personal data,"provide international mutual assistance in the enforcement of legislation for the protection of personal data, including through notification, complaint referral, investigative assistance and information exchange, subject to appropriate safeguards for the protection of personal data and other fundamental rights and freedoms;",https://gdpr-info.eu/art-50-gdpr/,
5,50,1.3,International cooperation for the protection of personal data,engage relevant stakeholders in discussion and activities aimed at furthering international cooperation in the enforcement of legislation for the protection of personal data;,https://gdpr-info.eu/art-50-gdpr/,
5,50,1.4,International cooperation for the protection of personal data,"promote the exchange and documentation of personal data protection legislation and practice, including on jurisdictional conflicts with third countries.",https://gdpr-info.eu/art-50-gdpr/,
5,50,2,International cooperation for the protection of personal data,develop international cooperation mechanisms to facilitate the effective enforcement of legislation for the protection of personal data;,https://gdpr-info.eu/art-50-gdpr/,
5,50,3,International cooperation for the protection of personal data,"provide international mutual assistance in the enforcement of legislation for the protection of personal data, including through notification, complaint referral, investigative assistance and information exchange, subject to appropriate safeguards for the protection of personal data and other fundamental rights and freedoms;",https://gdpr-info.eu/art-50-gdpr/,
5,50,4,International cooperation for the protection of personal data,engage relevant stakeholders in discussion and activities aimed at furthering international cooperation in the enforcement of legislation for the protection of personal data;,https://gdpr-info.eu/art-50-gdpr/,
5,50,5,International cooperation for the protection of personal data,"promote the exchange and documentation of personal data protection legislation and practice, including on jurisdictional conflicts with third countries.",https://gdpr-info.eu/art-50-gdpr/,
6,51,1,Supervisory authority,"Each Member State shall provide for one or more independent public authorities to be responsible for monitoring the application of this Regulation, in order to protect the fundamental rights and freedoms of natural persons in relation to processing and to facilitate the free flow of personal data within the Union (‘supervisory authority’).",https://gdpr-info.eu/art-51-gdpr/,
6,51,2,Supervisory authority,"1Each supervisory authority shall contribute to the consistent application of this Regulation throughout the Union.2For that purpose, the supervisory authorities shall cooperate with each other and the Commission in accordance withChapter VII.",https://gdpr-info.eu/art-51-gdpr/,https://gdpr-info.eu/chapter-7/
